<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>SAO J2000 Star Catalog (from HEASARC)</CatalogType>
  <Description>Smithsonian Astrophysical Observatory Star Catalog</Description>
  <VisualMagnitudeLimit>6.5</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>SAO</Author>
  <Date>2007-10-31 18:05:07</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/sao.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9023 Objects.
    File was saved: Mon Jul 06 16:58:37 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    SAO 93925,4.427037,15.940892,6.400000,Tau,,
    SAO 93932,4.439101,15.618306,4.600000,Tau,,
    SAO 93935,4.443448,14.713744,4.900000,Tau,,
    SAO 93943,4.457994,11.212533,5.800000,Tau,,
    SAO 93948,4.473177,14.740908,6.000000,Tau,,
    SAO 93950,4.473994,16.359858,5.300000,Tau,,
    SAO 93954,4.476944,19.180414,3.600000,Tau,,
    SAO 93955,4.476244,15.962175,4.000000,Tau,,
    SAO 93957,4.477699,15.870897,3.600000,Tau,,
    SAO 93960,4.480615,13.047639,5.100000,Tau,,
    SAO 93970,4.502387,15.638097,5.700000,Tau,,
    SAO 93971,4.500671,10.262531,6.500000,Tau,,
    SAO 93975,4.509350,16.193975,4.800000,Tau,,
    SAO 93978,4.510803,15.691900,5.500000,Tau,,
    SAO 93979,4.510375,13.724375,5.500000,Tau,,
    SAO 93993,4.531042,15.851633,6.000000,Tau,,
    SAO 94002,4.559146,18.016631,6.200000,Tau,,
    SAO 94004,4.560581,16.323133,6.500000,Tau,,
    SAO 94007,4.564139,14.844397,4.800000,Tau,,
    SAO 94026,4.594241,10.160867,4.400000,Tau,,
    SAO 94027,4.598679,16.509267,1.100000,Tau,,
    SAO 94043,4.635956,16.033419,5.800000,Tau,,
    SAO 94044,4.635956,12.510911,4.300000,Tau,,
    SAO 94051,4.652564,15.799819,5.100000,Tau,,
    SAO 94054,4.654581,15.918053,4.900000,Tau,,
    SAO 94063,4.667611,12.197722,5.400000,Tau,,
    SAO 94112,4.771341,18.734869,6.100000,Tau,,
    SAO 94151,4.828913,15.904147,6.300000,Tau,,
    SAO 94164,4.856242,18.839825,5.100000,Tau,,
    SAO 94199,4.916207,19.485158,6.200000,Tau,,
    SAO 94227,4.956202,17.153656,5.700000,Tau,,
    SAO 94306,5.092246,19.806492,6.500000,Tau,,
    SAO 94332,5.124171,18.644983,5.000000,Tau,,
    SAO 94345,5.147338,19.859886,6.500000,Tau,,
    SAO 94478,5.349058,19.814194,6.400000,Tau,,
    SAO 94514,5.393804,16.699347,6.100000,Tau,,
    SAO 94526,5.407068,17.383456,5.100000,Tau,,
    SAO 94543,5.434909,16.700211,6.200000,Tau,,
    SAO 94554,5.452801,17.962142,5.300000,Tau,,
    SAO 94566,5.462675,15.874111,5.500000,Tau,,
    SAO 94573,5.467122,17.238986,6.000000,Tau,,
    SAO 94628,5.536883,18.594308,4.700000,Tau,,
    SAO 94630,5.537269,17.058150,6.000000,Tau,,
    SAO 94631,5.537370,17.056447,6.500000,Tau,,
    SAO 94649,5.558784,18.540228,5.500000,Tau,,
    SAO 94700,5.617711,17.040353,5.400000,Tau,,
    SAO 94759,5.688260,16.534000,4.900000,Tau,,
    SAO 94848,5.779304,15.822450,5.900000,Tau,,
    SAO 94855,5.786995,14.488383,5.700000,Tau,,
    SAO 94858,5.790608,17.729097,5.500000,Tau,,
    SAO 94864,5.795272,13.899556,5.200000,Tau,,
    SAO 94888,5.825818,12.651192,4.900000,Tau,,
    SAO 94904,5.841356,14.305678,5.700000,Tau,,
    SAO 94945,5.872856,14.171739,5.600000,Tau,,
    SAO 111161,3.394189,4.881986,6.500000,Tau,,
    SAO 111172,3.413556,9.028844,3.800000,Tau,,
    SAO 111195,3.452822,9.732711,3.800000,Tau,,
    SAO 111215,3.484394,3.248542,6.500000,Tau,,
    SAO 111230,3.512587,6.188794,6.100000,Tau,,
    SAO 111246,3.543326,9.373522,5.600000,Tau,,
    SAO 111273,3.580335,6.417717,6.500000,Tau,,
    SAO 111291,3.613141,0.587731,6.100000,Tau,,
    SAO 111292,3.614548,0.401639,4.400000,Tau,,
    SAO 111334,3.664204,3.056828,5.800000,Tau,,
    SAO 111400,3.761230,6.050053,5.400000,Tau,,
    SAO 111407,3.769298,6.802972,6.100000,Tau,,
    SAO 111469,3.866731,6.534819,5.600000,Tau,,
    SAO 111516,3.950481,6.039994,6.000000,Tau,,
    SAO 111566,4.029485,9.997894,5.700000,Tau,,
    SAO 111579,4.052603,5.989308,3.900000,Tau,,
    SAO 111585,4.062391,5.435589,5.300000,Tau,,
    SAO 111586,4.065733,8.197167,5.500000,Tau,,
    SAO 111590,4.069409,2.826864,5.400000,Tau,,
    SAO 111634,4.161943,3.322528,6.500000,Tau,,
    SAO 111648,4.188970,5.523081,5.700000,Tau,,
    SAO 111671,4.225373,8.890414,6.500000,Tau,,
    SAO 111672,4.225863,7.716056,5.400000,Tau,,
    SAO 111674,4.232331,9.263708,5.000000,Tau,,
    SAO 111680,4.243417,10.011133,5.100000,Tau,,
    SAO 111696,4.258908,8.892319,4.300000,Tau,,
    SAO 111698,4.258103,6.186667,6.500000,Tau,,
    SAO 111729,4.306810,9.486706,6.500000,Tau,,
    SAO 111756,4.344784,6.130669,5.900000,Tau,,
    SAO 111759,4.346957,9.225644,6.500000,Tau,,
    SAO 111791,4.397739,9.460939,5.100000,Tau,,
    SAO 111814,4.433692,4.373547,6.500000,Tau,,
    SAO 111817,4.439197,8.590028,6.000000,Tau,,
    SAO 111827,4.450181,2.079544,6.400000,Tau,,
    SAO 111840,4.467672,1.858572,6.100000,Tau,,
    SAO 111845,4.475585,1.380794,5.500000,Tau,,
    SAO 111879,4.534671,5.410106,6.400000,Tau,,
    SAO 111890,4.563363,9.413158,6.200000,Tau,,
    SAO 111896,4.568951,5.568472,5.800000,Tau,,
    SAO 111928,4.620459,0.998289,5.300000,Tau,,
    SAO 111954,4.651697,7.871033,5.500000,Tau,,
    SAO 130645,3.666526,-1.120547,6.100000,Tau,,
    SAO 228774,18.184578,-47.513094,6.100000,Tel,,
    SAO 228777,18.187161,-45.954289,4.600000,Tel,,
    SAO 229021,18.448308,-48.116894,5.500000,Tel,,
    SAO 229023,18.449564,-45.968300,3.800000,Tel,,
    SAO 229047,18.480532,-49.070925,4.100000,Tel,,
    SAO 229064,18.498834,-47.220314,5.700000,Tel,,
    SAO 229092,18.529275,-45.914944,5.000000,Tel,,
    SAO 229095,18.533884,-45.757275,5.300000,Tel,,
    SAO 229162,18.642107,-48.721039,6.500000,Tel,,
    SAO 229165,18.653975,-47.909689,6.000000,Tel,,
    SAO 229194,18.691839,-48.094906,6.400000,Tel,,
    SAO 229306,18.824228,-45.809892,5.800000,Tel,,
    SAO 229336,18.874204,-46.595144,5.500000,Tel,,
    SAO 229342,18.884034,-48.359986,6.500000,Tel,,
    SAO 229343,18.883223,-46.585869,6.300000,Tel,,
    SAO 229410,18.981306,-48.505900,6.500000,Tel,,
    SAO 229493,19.115450,-48.299181,6.100000,Tel,,
    SAO 229584,19.272701,-45.466319,5.300000,Tel,,
    SAO 229677,19.444850,-46.579078,6.500000,Tel,,
    SAO 229741,19.556005,-45.271733,5.900000,Tel,,
    SAO 229751,19.586929,-48.099258,5.000000,Tel,,
    SAO 229800,19.661666,-45.278008,6.200000,Tel,,
    SAO 229887,19.837161,-47.557250,6.000000,Tel,,
    SAO 229973,20.007018,-49.351311,6.300000,Tel,,
    SAO 230067,20.151075,-47.067636,6.500000,Tel,,
    SAO 230144,20.315533,-47.710706,6.300000,Tel,,
    SAO 230150,20.321648,-47.580303,6.300000,Tel,,
    SAO 245369,18.285410,-56.023406,5.500000,Tel,,
    SAO 245372,18.283588,-51.068631,6.300000,Tel,,
    SAO 245559,18.575338,-52.891939,6.300000,Tel,,
    SAO 245772,18.877662,-52.107494,5.300000,Tel,,
    SAO 245783,18.886690,-51.931194,6.500000,Tel,,
    SAO 245834,18.974372,-52.938461,5.000000,Tel,,
    SAO 245899,19.065958,-51.018497,6.000000,Tel,,
    SAO 245921,19.105538,-52.340953,5.200000,Tel,,
    SAO 245925,19.115163,-50.323178,6.500000,Tel,,
    SAO 245937,19.147793,-55.720161,6.500000,Tel,,
    SAO 245976,19.212801,-50.486464,6.200000,Tel,,
    SAO 246017,19.302616,-53.386619,6.400000,Tel,,
    SAO 246053,19.377076,-51.231169,6.500000,Tel,,
    SAO 246055,19.380863,-54.423614,5.200000,Tel,,
    SAO 246110,19.463373,-54.325169,5.600000,Tel,,
    SAO 246125,19.497947,-55.441458,6.200000,Tel,,
    SAO 246131,19.509589,-55.110089,6.400000,Tel,,
    SAO 246151,19.548273,-53.185728,5.900000,Tel,,
    SAO 246204,19.671738,-54.417619,6.300000,Tel,,
    SAO 246271,19.800334,-56.362639,5.500000,Tel,,
    SAO 246277,19.815306,-52.888150,6.300000,Tel,,
    SAO 246311,19.877108,-54.971111,6.100000,Tel,,
    SAO 246443,20.123108,-52.880844,4.900000,Tel,,
    SAO 246444,20.126403,-55.016308,6.300000,Tel,,
    SAO 246495,20.238619,-52.445531,5.700000,Tel,,
    SAO 246535,20.342308,-55.051261,6.200000,Tel,,
    SAO 246546,20.361400,-49.999594,6.400000,Tel,,
    SAO 253024,15.132450,-65.275614,6.000000,TrA,,
    SAO 253031,15.158310,-67.084186,5.800000,TrA,,
    SAO 253097,15.315161,-68.679439,3.100000,TrA,,
    SAO 253115,15.344634,-67.481414,6.500000,TrA,,
    SAO 253155,15.437420,-68.309094,6.000000,TrA,,
    SAO 253174,15.459124,-64.531692,5.700000,TrA,,
    SAO 253222,15.604847,-65.613336,6.500000,TrA,,
    SAO 253226,15.611996,-66.317214,4.100000,TrA,,
    SAO 253297,15.798223,-65.442589,5.800000,TrA,,
    SAO 253328,15.889680,-62.606994,6.200000,TrA,,
    SAO 253342,15.924868,-68.603136,5.200000,TrA,,
    SAO 253344,15.914618,-60.743456,6.300000,TrA,,
    SAO 253346,15.919037,-63.430592,3.000000,TrA,,
    SAO 253353,15.934992,-60.482669,6.000000,TrA,,
    SAO 253362,15.982808,-65.037892,5.900000,TrA,,
    SAO 253377,16.019631,-63.776550,6.400000,TrA,,
    SAO 253390,16.047883,-62.541539,6.400000,TrA,,
    SAO 253444,16.166469,-62.966911,6.500000,TrA,,
    SAO 253474,16.257296,-63.685661,4.000000,TrA,,
    SAO 253481,16.284861,-67.941469,6.200000,TrA,,
    SAO 253539,16.422780,-63.124828,6.300000,TrA,,
    SAO 253554,16.474478,-70.084494,4.900000,TrA,,
    SAO 253555,16.465903,-64.057931,5.300000,TrA,,
    SAO 253582,16.513719,-61.633361,5.100000,TrA,,
    SAO 253614,16.595760,-65.495675,5.400000,TrA,,
    SAO 253649,16.689805,-68.296125,6.000000,TrA,,
    SAO 253673,16.722801,-67.432583,6.300000,TrA,,
    SAO 253688,16.777783,-67.109753,5.300000,TrA,,
    SAO 253700,16.811093,-69.027656,1.900000,TrA,,
    SAO 253717,16.864942,-65.375381,6.300000,TrA,,
    SAO 253718,16.871502,-67.681892,6.400000,TrA,,
    SAO 253756,16.992729,-69.268269,6.000000,TrA,,
    SAO 253783,17.076129,-68.278836,6.300000,TrA,,
    SAO 257308,15.669894,-70.227539,6.500000,TrA,,
    SAO 54762,1.535431,34.800017,6.300000,Tri,,
    SAO 54912,1.700968,35.245589,5.500000,Tri,,
    SAO 54939,1.730552,32.191800,6.400000,Tri,,
    SAO 54994,1.811538,32.690303,5.800000,Tri,,
    SAO 55218,2.049432,33.283989,5.400000,Tri,,
    SAO 55306,2.159060,34.987267,3.100000,Tri,,
    SAO 55338,2.190292,31.526408,6.200000,Tri,,
    SAO 55347,2.206189,30.302978,5.400000,Tri,,
    SAO 55397,2.265625,33.358781,5.300000,Tri,,
    SAO 55420,2.284233,34.224278,5.100000,Tri,,
    SAO 55427,2.288575,33.847267,4.100000,Tri,,
    SAO 55570,2.457704,31.801322,5.800000,Tri,,
    SAO 55611,2.504618,33.833889,6.300000,Tri,,
    SAO 55635,2.535047,36.147303,5.400000,Tri,,
    SAO 55650,2.547909,34.542572,5.900000,Tri,,
    SAO 55687,2.596340,34.687617,5.600000,Tri,,
    SAO 55703,2.611919,31.607625,6.200000,Tri,,
    SAO 55711,2.618455,32.892067,6.300000,Tri,,
    SAO 74872,1.694214,30.047219,6.000000,Tri,,
    SAO 74996,1.884694,29.578872,3.600000,Tri,,
    SAO 75048,1.962174,27.804475,6.000000,Tri,,
    SAO 75148,2.113660,29.269531,6.500000,Tri,,
    SAO 75276,2.315839,28.642528,5.300000,Tri,,
    SAO 75382,2.469439,29.669347,5.400000,Tri,,
    SAO 75391,2.480131,29.931889,5.900000,Tri,,
    SAO 232143,0.674009,-59.454472,5.800000,Tuc,,
    SAO 247410,22.343399,-57.509958,6.300000,Tuc,,
    SAO 247441,22.415659,-57.797358,5.400000,Tuc,,
    SAO 247505,22.598021,-57.883706,6.300000,Tuc,,
    SAO 247544,22.680288,-57.422225,5.900000,Tuc,,
    SAO 247814,23.290491,-58.235586,4.100000,Tuc,,
    SAO 247867,23.422066,-56.849050,5.600000,Tuc,,
    SAO 247882,23.454141,-58.475931,5.600000,Tuc,,
    SAO 248163,0.334507,-64.874803,4.300000,Tuc,,
    SAO 248167,0.344117,-69.624978,5.400000,Tuc,,
    SAO 248201,0.525761,-62.958142,4.500000,Tuc,,
    SAO 248202,0.525992,-62.965703,4.500000,Tuc,,
    SAO 248208,0.545513,-63.031189,5.200000,Tuc,,
    SAO 248225,0.610397,-65.124725,6.400000,Tuc,,
    SAO 248237,0.707878,-65.467922,5.500000,Tuc,,
    SAO 248238,0.711618,-60.262553,5.800000,Tuc,,
    SAO 248243,0.742296,-62.497908,6.200000,Tuc,,
    SAO 248276,0.893822,-62.871469,5.600000,Tuc,,
    SAO 248281,0.916739,-69.527044,5.300000,Tuc,,
    SAO 248293,0.972889,-60.696364,6.400000,Tuc,,
    SAO 248308,1.045253,-65.456108,6.200000,Tuc,,
    SAO 248324,1.121854,-61.775225,5.300000,Tuc,,
    SAO 248346,1.262812,-68.876019,5.100000,Tuc,,
    SAO 248350,1.284343,-66.398131,6.300000,Tuc,,
    SAO 255193,22.308387,-60.259592,2.900000,Tuc,,
    SAO 255222,22.455556,-64.966475,4.800000,Tuc,,
    SAO 255247,22.550010,-61.982267,4.900000,Tuc,,
    SAO 255299,22.737919,-60.499406,6.400000,Tuc,,
    SAO 255316,22.793203,-65.560592,6.500000,Tuc,,
    SAO 255321,22.805934,-61.684222,6.300000,Tuc,,
    SAO 255336,22.862513,-59.880983,6.400000,Tuc,,
    SAO 255339,22.869412,-63.188583,6.100000,Tuc,,
    SAO 255435,23.235157,-62.699939,6.200000,Tuc,,
    SAO 255446,23.282678,-62.001283,5.700000,Tuc,,
    SAO 255474,23.382461,-60.055875,6.100000,Tuc,,
    SAO 255486,23.451997,-66.581217,6.500000,Tuc,,
    SAO 255497,23.483609,-63.110486,5.700000,Tuc,,
    SAO 255557,23.736674,-64.404536,5.700000,Tuc,,
    SAO 255578,23.829073,-62.839422,6.400000,Tuc,,
    SAO 255606,23.955456,-62.956369,6.000000,Tuc,,
    SAO 255609,23.959768,-64.298406,5.200000,Tuc,,
    SAO 255619,23.998612,-65.577111,4.700000,Tuc,,
    SAO 255631,0.078147,-71.436911,5.600000,Tuc,,
    SAO 255679,0.556491,-71.266469,6.100000,Tuc,,
    SAO 258178,23.740379,-70.490383,6.000000,Tuc,,
    SAO 6504,8.344539,72.407261,6.200000,UMa,,
    SAO 6784,9.234429,71.655639,6.500000,UMa,,
    SAO 6792,9.264618,72.946181,5.900000,UMa,,
    SAO 6897,9.574691,69.830394,4.600000,UMa,,
    SAO 6898,9.581551,72.205578,5.800000,UMa,,
    SAO 6936,9.715887,72.252578,5.400000,UMa,,
    SAO 7009,9.972998,72.879444,6.000000,UMa,,
    SAO 7229,10.891889,69.853722,6.100000,UMa,,
    SAO 14456,8.213553,68.474075,5.500000,UMa,,
    SAO 14479,8.264037,60.380589,6.400000,UMa,,
    SAO 14500,8.321460,62.507117,5.800000,UMa,,
    SAO 14522,8.378910,60.631242,6.500000,UMa,,
    SAO 14568,8.496200,67.297453,6.000000,UMa,,
    SAO 14573,8.504412,60.718186,3.500000,UMa,,
    SAO 14582,8.548174,69.319867,6.400000,UMa,,
    SAO 14590,8.576732,65.145119,5.400000,UMa,,
    SAO 14609,8.653263,65.020939,5.700000,UMa,,
    SAO 14612,8.652844,59.939406,6.400000,UMa,,
    SAO 14616,8.670263,64.327953,4.800000,UMa,,
    SAO 14667,8.813718,66.708008,6.100000,UMa,,
    SAO 14691,8.889599,61.962319,5.700000,UMa,,
    SAO 14703,8.943759,64.604003,5.600000,UMa,,
    SAO 14742,9.042422,67.629625,5.000000,UMa,,
    SAO 14769,9.139884,66.873294,5.300000,UMa,,
    SAO 14788,9.173105,67.134589,4.900000,UMa,,
    SAO 14796,9.181966,63.513519,4.700000,UMa,,
    SAO 14819,9.239069,61.423306,5.200000,UMa,,
    SAO 14875,9.428942,63.940758,6.500000,UMa,,
    SAO 14908,9.525478,63.061872,3.800000,UMa,,
    SAO 14949,9.657832,67.272125,6.300000,UMa,,
    SAO 14966,9.704120,69.237539,5.700000,UMa,,
    SAO 14976,9.743514,64.983944,6.200000,UMa,,
    SAO 14980,9.765397,63.653292,6.500000,UMa,,
    SAO 15000,9.839904,65.593231,6.300000,UMa,,
    SAO 15023,9.917598,61.116172,6.400000,UMa,,
    SAO 15129,10.252129,59.985303,6.100000,UMa,,
    SAO 15135,10.300574,65.108372,5.700000,UMa,,
    SAO 15147,10.350952,68.747519,5.800000,UMa,,
    SAO 15163,10.402181,65.566392,4.900000,UMa,,
    SAO 15196,10.498426,65.626169,6.400000,UMa,,
    SAO 15200,10.507368,64.257764,6.000000,UMa,,
    SAO 15260,10.696757,68.443406,5.900000,UMa,,
    SAO 15261,10.699056,65.716297,5.100000,UMa,,
    SAO 15269,10.717794,69.076189,5.200000,UMa,,
    SAO 15273,10.744005,68.775714,5.900000,UMa,,
    SAO 15274,10.751107,67.411325,6.300000,UMa,,
    SAO 15298,10.813876,65.132281,6.200000,UMa,,
    SAO 15360,11.018292,63.421111,6.300000,UMa,,
    SAO 15384,11.062138,61.750881,2.000000,UMa,,
    SAO 15414,11.161079,67.210261,6.100000,UMa,,
    SAO 15431,11.203058,68.271914,6.400000,UMa,,
    SAO 15478,11.348292,67.100858,6.300000,UMa,,
    SAO 15486,11.380900,64.330467,6.000000,UMa,,
    SAO 15520,11.484592,61.778392,5.900000,UMa,,
    SAO 15542,11.539124,61.082625,5.500000,UMa,,
    SAO 15666,11.948121,61.549283,6.300000,UMa,,
    SAO 15710,12.094356,62.932994,6.200000,UMa,,
    SAO 15871,12.692747,62.713039,5.900000,UMa,,
    SAO 15877,12.717834,61.155583,6.500000,UMa,,
    SAO 15901,12.788587,62.780900,5.800000,UMa,,
    SAO 15907,12.810944,60.319933,5.900000,UMa,,
    SAO 15985,13.106313,62.042006,6.300000,UMa,,
    SAO 15999,13.163939,62.229086,6.500000,UMa,,
    SAO 16071,13.433307,63.261139,6.500000,UMa,,
    SAO 16080,13.474189,59.945853,5.400000,UMa,,
    SAO 16186,13.829312,61.489261,6.000000,UMa,,
    SAO 16230,13.958904,61.492672,6.400000,UMa,,
    SAO 26935,8.639492,53.401397,5.700000,UMa,,
    SAO 26940,8.649994,52.924964,6.500000,UMa,,
    SAO 26946,8.654893,52.711642,6.000000,UMa,,
    SAO 27026,8.884977,59.056211,6.100000,UMa,,
    SAO 27105,9.066773,54.283872,5.700000,UMa,,
    SAO 27121,9.111948,59.344306,6.200000,UMa,,
    SAO 27136,9.147853,51.604542,4.500000,UMa,,
    SAO 27185,9.263857,56.741267,5.500000,UMa,,
    SAO 27191,9.269824,54.021853,4.900000,UMa,,
    SAO 27215,9.345490,51.266147,6.100000,UMa,,
    SAO 27219,9.362025,56.699256,6.000000,UMa,,
    SAO 27246,9.415465,51.573936,6.400000,UMa,,
    SAO 27271,9.496559,55.745486,6.500000,UMa,,
    SAO 27289,9.547615,51.677331,3.300000,UMa,,
    SAO 27298,9.580405,52.051475,4.600000,UMa,,
    SAO 27359,9.718586,54.363797,6.300000,UMa,,
    SAO 27377,9.775468,57.128036,5.400000,UMa,,
    SAO 27401,9.849827,59.038747,3.900000,UMa,,
    SAO 27408,9.868432,54.064336,4.500000,UMa,,
    SAO 27430,9.928607,49.819919,5.300000,UMa,,
    SAO 27438,9.953778,57.418203,6.000000,UMa,,
    SAO 27464,9.997686,56.811758,5.700000,UMa,,
    SAO 27503,10.076758,53.891742,5.700000,UMa,,
    SAO 27512,10.086244,52.370719,6.100000,UMa,,
    SAO 27606,10.337442,53.779181,6.400000,UMa,,
    SAO 27609,10.341972,54.216922,6.200000,UMa,,
    SAO 27670,10.510438,55.980569,4.800000,UMa,,
    SAO 27682,10.562098,53.497414,6.400000,UMa,,
    SAO 27695,10.586028,57.082653,5.200000,UMa,,
    SAO 27724,10.651549,53.668308,5.700000,UMa,,
    SAO 27748,10.728705,57.199178,5.800000,UMa,,
    SAO 27760,10.772904,57.365739,6.500000,UMa,,
    SAO 27791,10.853081,56.582203,5.800000,UMa,,
    SAO 27793,10.856589,59.319953,5.700000,UMa,,
    SAO 27815,10.892892,54.585114,5.400000,UMa,,
    SAO 27858,10.988321,51.882511,6.300000,UMa,,
    SAO 27868,11.007105,51.502072,6.500000,UMa,,
    SAO 27876,11.030692,56.382381,2.400000,UMa,,
    SAO 27952,11.212350,54.894253,6.500000,UMa,,
    SAO 27970,11.267785,52.773053,6.300000,UMa,,
    SAO 27999,11.363722,57.075192,6.300000,UMa,,
    SAO 28017,11.432540,55.850425,5.900000,UMa,,
    SAO 28035,11.495427,56.737497,6.100000,UMa,,
    SAO 28038,11.503583,54.361639,6.500000,UMa,,
    SAO 28064,11.584698,54.785283,5.800000,UMa,,
    SAO 28081,11.631380,50.617903,6.000000,UMa,,
    SAO 28093,11.674278,57.970606,6.100000,UMa,,
    SAO 28101,11.695431,55.172417,6.400000,UMa,,
    SAO 28142,11.782114,55.628150,5.400000,UMa,,
    SAO 28179,11.897176,53.694764,2.500000,UMa,,
    SAO 28191,11.932891,56.598572,5.900000,UMa,,
    SAO 28291,12.195799,57.054478,6.500000,UMa,,
    SAO 28309,12.245395,53.434653,6.300000,UMa,,
    SAO 28315,12.257103,57.032597,3.400000,UMa,,
    SAO 28327,12.291537,53.191197,6.000000,UMa,,
    SAO 28346,12.347445,57.864008,5.700000,UMa,,
    SAO 28375,12.417561,56.777636,6.000000,UMa,,
    SAO 28394,12.459744,55.712739,5.800000,UMa,,
    SAO 28405,12.499258,58.405781,5.400000,UMa,,
    SAO 28408,12.501191,58.767483,6.200000,UMa,,
    SAO 28413,12.513913,53.076533,6.200000,UMa,,
    SAO 28444,12.606479,59.486853,5.500000,UMa,,
    SAO 28553,12.900488,55.959875,1.700000,UMa,,
    SAO 28572,12.938215,54.099389,6.000000,UMa,,
    SAO 28601,13.012171,56.366428,4.900000,UMa,,
    SAO 28613,13.044566,59.716339,6.300000,UMa,,
    SAO 28737,13.398764,54.925386,2.400000,UMa,,
    SAO 28738,13.399004,54.921717,4.000000,UMa,,
    SAO 28751,13.420416,54.988097,4.000000,UMa,,
    SAO 28763,13.466529,52.745883,6.200000,UMa,,
    SAO 28803,13.568694,55.348522,5.500000,UMa,,
    SAO 28831,13.654123,51.804158,6.500000,UMa,,
    SAO 28832,13.658443,52.921314,5.300000,UMa,,
    SAO 28836,13.673101,50.519378,6.300000,UMa,,
    SAO 28838,13.672583,57.207561,6.100000,UMa,,
    SAO 28843,13.678955,54.681739,4.800000,UMa,,
    SAO 28866,13.731864,52.064425,5.800000,UMa,,
    SAO 28878,13.753677,55.879353,6.400000,UMa,,
    SAO 28885,13.776570,54.432783,5.500000,UMa,,
    SAO 28901,13.841015,58.539442,6.400000,UMa,,
    SAO 28928,13.897501,53.728717,5.600000,UMa,,
    SAO 28989,14.049924,50.971856,6.000000,UMa,,
    SAO 29019,14.146115,59.337586,6.500000,UMa,,
    SAO 42508,8.716724,46.901206,6.200000,UMa,,
    SAO 42630,8.986792,48.041600,3.100000,UMa,,
    SAO 42661,9.060425,47.156586,3.700000,UMa,,
    SAO 42682,9.090032,48.530311,5.600000,UMa,,
    SAO 42790,9.292005,46.817278,5.700000,UMa,,
    SAO 42876,9.477761,45.601578,5.600000,UMa,,
    SAO 42914,9.551997,49.438514,6.500000,UMa,,
    SAO 42924,9.572106,46.902294,6.400000,UMa,,
    SAO 42990,9.711985,48.431186,6.300000,UMa,,
    SAO 43046,9.809830,46.021006,5.200000,UMa,,
    SAO 43117,9.965786,45.414325,6.500000,UMa,,
    SAO 43268,10.284944,42.914383,3.500000,UMa,,
    SAO 43281,10.316380,46.760814,6.500000,UMa,,
    SAO 43285,10.324131,48.396472,6.100000,UMa,,
    SAO 43309,10.369588,41.229539,5.900000,UMa,,
    SAO 43310,10.372151,41.499522,3.200000,UMa,,
    SAO 43344,10.457776,41.600836,5.800000,UMa,,
    SAO 43351,10.467736,48.784781,6.500000,UMa,,
    SAO 43356,10.476804,45.212119,6.500000,UMa,,
    SAO 43379,10.553861,40.425408,4.800000,UMa,,
    SAO 43444,10.725806,46.203856,5.300000,UMa,,
    SAO 43512,10.899652,43.189958,4.800000,UMa,,
    SAO 43535,10.937362,42.008339,6.100000,UMa,,
    SAO 43557,10.991103,40.430253,5.100000,UMa,,
    SAO 43562,11.004077,45.526342,5.700000,UMa,,
    SAO 43564,11.005729,42.911436,6.100000,UMa,,
    SAO 43627,11.160703,43.207608,6.000000,UMa,,
    SAO 43629,11.161051,44.498514,3.100000,UMa,,
    SAO 43649,11.227822,41.088672,6.500000,UMa,,
    SAO 43675,11.278289,49.476256,6.000000,UMa,,
    SAO 43719,11.380445,43.482786,5.100000,UMa,,
    SAO 43748,11.464030,45.184450,6.500000,UMa,,
    SAO 43784,11.506940,46.657628,6.500000,UMa,,
    SAO 43787,11.508644,43.173217,5.900000,UMa,,
    SAO 43790,11.514695,47.929100,6.400000,UMa,,
    SAO 43793,11.519507,48.789153,6.400000,UMa,,
    SAO 43837,11.639050,43.625417,5.500000,UMa,,
    SAO 43839,11.642634,46.834367,6.300000,UMa,,
    SAO 43841,11.645805,45.108647,6.300000,UMa,,
    SAO 43886,11.767508,47.779397,3.900000,UMa,,
    SAO 43945,11.918241,46.476925,6.500000,UMa,,
    SAO 43963,11.954031,40.343661,6.500000,UMa,,
    SAO 44002,12.035233,43.045717,5.100000,UMa,,
    SAO 44752,13.792344,49.313350,1.900000,UMa,,
    SAO 62310,10.916156,34.034706,5.900000,UMa,,
    SAO 62314,10.928997,33.506933,5.200000,UMa,,
    SAO 62345,10.992449,36.093147,6.200000,UMa,,
    SAO 62354,11.013996,39.212108,5.100000,UMa,,
    SAO 62387,11.075329,38.241428,6.100000,UMa,,
    SAO 62427,11.155297,36.309375,6.000000,UMa,,
    SAO 62451,11.208931,35.813600,6.300000,UMa,,
    SAO 62484,11.303038,31.529233,3.900000,UMa,,
    SAO 62486,11.307982,33.094278,3.700000,UMa,,
    SAO 62491,11.318864,38.185522,4.800000,UMa,,
