<?xml version="1.0" encoding="utf-8"?>
<Catalog>
  <CatalogType>Bright Stars Catalog (from HEASARC)</CatalogType>
  <Description>Bright Star Catalog</Description>
  <VisualMagnitudeLimit>14.7</VisualMagnitudeLimit>
  <Epoch>2000.0</Epoch>
  <Author>Hoffleit, Warren</Author>
  <Date>2014-01-31 14:09:17</Date>
  <Source>http://heasarc.gsfc.nasa.gov/W3Browse/star-catalog/bsc5p.html</Source>
  <Comments>
    Catalog covers 88 Constellations and contains 9096 Objects.
    File was saved: Mon Jul 06 16:49:58 EDT 2015
    File was created and filtered by J. L. Lawrence
  </Comments>
  <DataFormatDescrip>
    The format for star catalogs requires that the objects in the catalog
    be sorted by constellation (i.e., constellation abbreviated name) and then by
    object name within the constellations. The data below, sorted by constellation
    and then by object name, is saved as comma delimited fields as follows:
    Name,RA,Decl,mV,Constellation,Alternate Name,Comment
    IMPORTANT NOTE: Because commas are used as field delimiters, commas must **NOT**
    be included in the Name, Alternate Name, or Comment fields!
  </DataFormatDescrip>
  <Data>
    HR 5717,15.373113,12.567500,6.280000,Ser,7 Ser,
    HR 5721,15.395473,-1.022500,6.120000,Ser,8 Ser,
    HR 5739,15.429833,15.428100,5.170000,Ser,9Tau1Ser,
    HR 5740,15.431473,19.480800,6.270000,Ser,,
    HR 5745,15.460807,25.101700,6.020000,Ser,,
    HR 5746,15.477280,1.842200,5.170000,Ser,10 Ser,
    HR 5758,15.515387,8.579200,6.570000,Ser,,
    HR 5770,15.536027,16.056100,6.220000,Ser,12Tau2Ser,
    HR 5772,15.549420,-1.186400,5.510000,Ser,11 Ser,
    HR 5783,15.564667,17.137800,6.450000,Ser,,
    HR 5788,15.580027,10.537500,3.800000,Ser,13Del Ser,
    HR 5789,15.580027,10.539200,3.800000,Ser,13Del Ser,
    HR 5791,15.584613,1.668900,6.560000,Ser,,
    HR 5795,15.592553,17.655600,6.120000,Ser,15Tau3Ser,
    HR 5796,15.598167,11.265600,6.070000,Ser,,
    HR 5799,15.609360,-0.561700,6.510000,Ser,14 Ser,
    HR 5802,15.608220,10.010000,5.260000,Ser,16 Ser,
    HR 5804,15.608140,16.118900,5.930000,Ser,18Tau5Ser,
    HR 5831,15.669553,12.053100,6.250000,Ser,,
    HR 5840,15.683113,16.024700,6.010000,Ser,19Tau6Ser,
    HR 5842,15.692527,19.670300,4.520000,Ser,21Iot Ser,
    HR 5843,15.696500,12.847500,5.330000,Ser,20Chi Ser,
    HR 5845,15.698527,18.463900,5.810000,Ser,22Tau7Ser,
    HR 5850,15.719613,13.667800,6.480000,Ser,,
    HR 5853,15.733833,2.515000,5.880000,Ser,23Psi Ser,
    HR 5854,15.737807,6.425600,2.650000,Ser,24Alp Ser,
    HR 5858,15.745027,17.264200,6.140000,Ser,26Tau8Ser,
    HR 5859,15.756527,5.446900,5.580000,Ser,,
    HR 5861,15.761027,0.891400,6.330000,Ser,,
    HR 5863,15.768220,-1.804400,5.400000,Ser,25 Ser,
    HR 5867,15.769807,15.421900,3.670000,Ser,28Bet Ser,
    HR 5868,15.774053,7.353100,4.430000,Ser,27Lam Ser,
    HR 5870,15.788140,14.115300,5.710000,Ser,31Ups Ser,
    HR 5874,15.803693,13.788600,6.000000,Ser,,
    HR 5879,15.812333,18.141700,4.090000,Ser,35Kap Ser,
    HR 5881,15.827000,-3.430300,3.530000,Ser,32Mu Ser,
    HR 5888,15.838193,2.196400,5.230000,Ser,34Ome Ser,
    HR 5892,15.846947,4.477800,3.710000,Ser,37Eps Ser,
    HR 5894,15.844920,15.133600,5.200000,Ser,,
    HR 5895,15.854333,-3.090600,5.110000,Ser,36 Ser,
    HR 5899,15.854420,20.977800,4.760000,Ser,38Rho Ser,
    HR 5909,15.882280,17.403600,6.360000,Ser,,
    HR 5911,15.886693,13.196700,6.100000,Ser,39 Ser,
    HR 5913,15.893027,16.075000,6.090000,Ser,,
    HR 5919,15.911193,8.580300,6.290000,Ser,40 Ser,
    HR 5924,15.909613,20.310800,5.440000,Ser,,
    HR 5931,15.927720,18.620600,6.260000,Ser,,
    HR 5933,15.940887,15.661700,3.850000,Ser,41Gam Ser,
    HR 5940,15.954053,14.414400,5.540000,Ser,Phi Ser,
    HR 5963,16.014193,4.427500,5.830000,Ser,,
    HR 5972,16.038247,22.804400,4.830000,Ser,44Pi Ser,
    HR 5976,16.062693,4.986700,6.080000,Ser,43 Ser,
    HR 5992,16.093833,8.096100,6.290000,Ser,,
    HR 6004,16.127080,9.891700,5.630000,Ser,45 Ser,
    HR 6005,16.122833,21.822500,6.140000,Ser,,
    HR 6010,16.141113,8.534200,5.730000,Ser,47 Ser,
    HR 6011,16.149693,3.454400,5.910000,Ser,,
    HR 6014,16.153113,6.378900,5.970000,Ser,,
    HR 6016,16.164027,-3.466900,5.370000,Ser,,
    HR 6093,16.367887,1.029200,4.820000,Ser,50Sig Ser,
    HR 6446,17.347140,-12.846900,4.330000,Ser,53Nu Ser,
    HR 6449,17.347973,-10.696100,6.460000,Ser,,
    HR 6496,17.450587,-12.512500,6.210000,Ser,,
    HR 6544,17.579553,-11.241900,5.550000,Ser,,
    HR 6561,17.626447,-15.398600,3.540000,Ser,55Xi Ser,
    HR 6562,17.626720,-15.571100,5.940000,Ser,,
    HR 6568,17.635973,-10.926400,5.750000,Ser,,
    HR 6581,17.690253,-12.875300,4.260000,Ser,56Omi Ser,
    HR 6600,17.730167,-13.508600,6.390000,Ser,,
    HR 6620,17.793553,-14.725800,5.940000,Ser,,
    HR 6666,17.884333,-10.899700,6.180000,Ser,,
    HR 6681,17.938613,-15.812500,5.890000,Ser,,
    HR 6710,18.008053,-3.690300,4.620000,Ser,57Zet Ser,
    HR 6755,18.102053,-8.323900,5.850000,Ser,,
    HR 6756,18.104220,-4.751400,5.770000,Ser,,
    HR 6757,18.102053,-0.446700,6.340000,Ser,,
    HR 6785,18.162053,-13.934400,6.390000,Ser,,
    HR 6813,18.219447,-4.011700,6.590000,Ser,,
    HR 6830,18.266113,-3.617500,6.360000,Ser,,
    HR 6840,18.281420,-3.007200,6.000000,Ser,,
    HR 6843,18.290053,-9.758600,6.310000,Ser,,
    HR 6858,18.335780,-15.831700,5.390000,Ser,,
    HR 6869,18.355167,-2.898900,3.260000,Ser,58Eta Ser,
    HR 6873,18.357913,5.435800,6.130000,Ser,,
    HR 6890,18.400973,-3.583300,6.380000,Ser,,
    HR 6898,18.415833,-1.579400,6.150000,Ser,,
    HR 6900,18.419113,5.084700,6.740000,Ser,,
    HR 6918,18.453473,0.196100,5.210000,Ser,59 Ser,
    HR 6928,18.466333,6.194200,5.730000,Ser,,
    HR 6935,18.494720,-1.985300,5.390000,Ser,60 Ser,
    HR 6957,18.532500,-1.003100,5.940000,Ser,61 Ser,
    HR 6958,18.535280,3.659700,6.430000,Ser,,
    HR 6993,18.626667,-0.309400,5.750000,Ser,,
    HR 6999,18.639920,-3.193600,6.490000,Ser,,
    HR 7000,18.638640,-1.113300,6.660000,Ser,,
    HR 7008,18.660247,5.264200,6.380000,Ser,,
    HR 7048,18.757887,5.499700,5.830000,Ser,,
    HR 7076,18.800753,4.241400,6.210000,Ser,,
    HR 7141,18.937000,4.203600,4.620000,Ser,63The1Ser,
    HR 7142,18.937387,4.201900,4.980000,Ser,63The2Ser,
    HR 7144,18.940447,2.471100,6.150000,Ser,,
    HR 7158,18.954613,2.535300,5.570000,Ser,64 Ser,
    HR 3879,9.773220,1.785600,5.650000,Sex,,
    HR 3893,9.841693,4.343600,6.240000,Sex,4 Sex,
    HR 3899,9.853887,-4.243300,6.010000,Sex,6 Sex,
    HR 3901,9.856000,-6.181700,6.420000,Sex,,
    HR 3906,9.870053,2.454200,6.020000,Sex,7 Sex,
    HR 3907,9.870000,0.075600,6.350000,Sex,,
    HR 3909,9.875113,-8.105000,5.050000,Sex,8Gam Sex,
    HR 3915,9.895253,5.958300,5.950000,Sex,,
    HR 3945,9.995307,3.384700,6.700000,Sex,12 Sex,
    HR 3959,10.061387,-9.573900,6.120000,Sex,,
    HR 3961,10.069000,3.201100,6.450000,Sex,13 Sex,
    HR 3973,10.113167,5.611400,6.210000,Sex,14 Sex,
    HR 3981,10.132307,-0.371700,4.490000,Sex,15Alp Sex,
    HR 3985,10.146027,-10.884700,6.530000,Sex,,
    HR 3989,10.168747,-8.408300,5.910000,Sex,17 Sex,
    HR 3996,10.182167,-8.418300,5.650000,Sex,18 Sex,
    HR 4000,10.188280,-7.316700,6.250000,Sex,,
    HR 4004,10.213413,4.614700,5.770000,Sex,19 Sex,
    HR 4034,10.269193,-11.203300,6.080000,Sex,,
    HR 4042,10.293833,-8.068900,5.240000,Sex,22Eps Sex,
    HR 4059,10.325613,-5.105800,6.370000,Sex,,
    HR 4060,10.333167,-9.058900,6.320000,Sex,,
    HR 4064,10.350553,2.289700,6.660000,Sex,23 Sex,
    HR 4079,10.387387,5.694200,6.540000,Sex,,
    HR 4082,10.390693,-4.074200,5.970000,Sex,25 Sex,
    HR 4085,10.403640,2.368100,6.320000,Sex,,
    HR 4092,10.428973,-7.059700,5.570000,Sex,,
    HR 4109,10.478887,-3.742500,6.050000,Sex,,
    HR 4116,10.491307,-2.739200,5.210000,Sex,29Del Sex,
    HR 4119,10.504860,-0.636900,5.090000,Sex,30Bet Sex,
    HR 4122,10.516307,-7.637500,6.200000,Sex,,
    HR 4155,10.604833,-10.583300,6.570000,Sex,,
    HR 4182,10.690053,-1.741700,6.260000,Sex,33 Sex,
    HR 4193,10.722473,4.747800,5.790000,Sex,35 Sex,
    HR 4201,10.752613,2.488100,6.280000,Sex,36 Sex,
    HR 4224,10.811280,-1.958900,5.930000,Sex,,
    HR 4229,10.821473,-4.024200,6.610000,Sex,40 Sex,
    HR 4233,10.828747,-9.852800,5.860000,Sex,,
    HR 4237,10.838360,-8.897800,5.790000,Sex,41 Sex,
    HR 4240,10.851500,-3.092500,5.950000,Sex,,
    HR 7171,18.979193,19.794200,6.500000,Sge,,
    HR 7198,19.018193,19.309700,6.390000,Sge,,
    HR 7200,19.022947,20.833600,6.690000,Sge,,
    HR 7216,19.047947,19.661100,6.090000,Sge,,
    HR 7260,19.132580,16.853300,6.070000,Sge,,
    HR 7267,19.144500,16.851400,6.480000,Sge,,
    HR 7285,19.209553,16.846400,6.730000,Sge,,
    HR 7299,19.250720,20.203300,6.000000,Sge,,
    HR 7301,19.254833,21.232200,5.640000,Sge,1 Sge,
    HR 7326,19.313473,19.610600,6.580000,Sge,,
    HR 7369,19.406140,16.937800,6.250000,Sge,2 Sge,
    HR 7463,19.621500,16.462800,5.660000,Sge,4Eps Sge,
    HR 7475,19.657053,16.571400,6.380000,Sge,,
    HR 7479,19.668280,18.013900,4.370000,Sge,5Alp Sge,
    HR 7488,19.684140,17.476100,4.370000,Sge,6Bet Sge,
    HR 7536,19.789807,18.534200,3.820000,Sge,7Del Sge,
    HR 7546,19.816307,19.142200,5.000000,Sge,8Zet Sge,
    HR 7574,19.872720,18.671900,6.230000,Sge,9 Sge,
    HR 7609,19.933693,16.634700,5.360000,Sge,10 Sge,
    HR 7616,19.950053,20.998100,6.480000,Sge,,
    HR 7622,19.962613,16.789200,5.530000,Sge,11 Sge,
    HR 7635,19.979280,19.492200,3.470000,Sge,12Gam Sge,
    HR 7645,20.000920,17.516700,5.370000,Sge,13 Sge,
    HR 7662,20.054553,18.500600,5.960000,Sge,,
    HR 7672,20.068387,17.070000,5.800000,Sge,15 Sge,
    HR 7679,20.085973,19.991100,5.100000,Sge,16Eta Sge,
    HR 7696,20.135140,16.664200,6.420000,Sge,,
    HR 7705,20.165720,20.915300,6.480000,Sge,17The Sge,
    HR 7713,20.184307,21.134700,6.220000,Sge,,
    HR 7746,20.272140,21.598600,6.130000,Sge,18 Sge,
    HR 7780,20.339280,17.793100,5.800000,Sge,,
    HR 6616,17.792667,-27.830800,4.540000,Sgr,3 Sgr,
    HR 6617,17.796000,-22.478100,6.180000,Sgr,,
    HR 6621,17.807720,-26.975000,6.350000,Sgr,,
    HR 6672,17.915000,-24.887200,6.200000,Sgr,,
    HR 6679,17.931947,-18.802200,6.520000,Sgr,,
    HR 6680,17.944973,-28.065300,5.800000,Sgr,,
    HR 6691,17.982113,-36.858300,5.740000,Sgr,,
    HR 6692,17.977527,-28.759200,6.010000,Sgr,,
    HR 6693,17.984780,-30.253100,5.160000,Sgr,,
    HR 6694,17.984860,-30.253300,7.040000,Sgr,,
    HR 6700,17.996553,-23.816100,4.760000,Sgr,4 Sgr,
    HR 6704,18.000027,-20.339200,6.210000,Sgr,,
    HR 6708,18.030087,-36.377800,6.300000,Sgr,,
    HR 6715,18.023087,-17.156900,6.280000,Sgr,6 Sgr,
    HR 6716,18.031780,-22.780600,5.770000,Sgr,,
    HR 6724,18.047527,-24.282200,5.340000,Sgr,7 Sgr,
    HR 6727,18.050473,-22.718300,6.740000,Sgr,,
    HR 6736,18.064553,-24.360600,5.970000,Sgr,9 Sgr,
    HR 6739,18.080667,-35.901400,6.000000,Sgr,,
    HR 6742,18.083693,-29.580000,4.690000,Sgr,Gam1Sgr,
    HR 6746,18.096807,-30.424200,2.990000,Sgr,10Gam2Sgr,
    HR 6748,18.106587,-36.019700,5.950000,Sgr,,
    HR 6762,18.119833,-21.443900,6.280000,Sgr,,
    HR 6766,18.134720,-28.457200,4.570000,Sgr,,
    HR 6769,18.130113,-17.154200,5.520000,Sgr,,
    HR 6772,18.156220,-36.672500,6.580000,Sgr,,
    HR 6773,18.148360,-25.472500,6.610000,Sgr,,
    HR 6777,18.166640,-32.719700,6.430000,Sgr,,
    HR 6780,18.168247,-30.728600,5.530000,Sgr,,
    HR 6788,18.182000,-33.799700,6.160000,Sgr,,
    HR 6798,18.187447,-19.842200,6.360000,Sgr,,
    HR 6801,18.195387,-23.701100,4.980000,Sgr,11 Sgr,
    HR 6802,18.199500,-28.901400,6.510000,Sgr,,
    HR 6812,18.229387,-21.058900,3.860000,Sgr,13Mu Sgr,
    HR 6816,18.237753,-21.713100,5.440000,Sgr,14 Sgr,
    HR 6822,18.253580,-20.728300,5.380000,Sgr,15 Sgr,
    HR 6823,18.253580,-20.388100,5.950000,Sgr,16 Sgr,
    HR 6825,18.258553,-18.661400,6.070000,Sgr,,
    HR 6832,18.293780,-36.761700,3.110000,Sgr,Eta Sgr,
    HR 6833,18.293360,-34.107200,6.160000,Sgr,,
    HR 6835,18.290000,-28.652500,6.190000,Sgr,,
    HR 6836,18.289920,-28.289200,6.400000,Sgr,,
    HR 6838,18.286553,-17.373900,5.750000,Sgr,,
    HR 6841,18.291247,-18.463300,6.540000,Sgr,,
    HR 6842,18.300887,-27.042500,4.650000,Sgr,,
    HR 6846,18.311580,-25.604700,6.510000,Sgr,,
    HR 6848,18.312027,-18.619400,6.840000,Sgr,,
    HR 6859,18.349913,-29.828100,2.700000,Sgr,19Del Sgr,
    HR 6861,18.358720,-24.915000,6.250000,Sgr,,
    HR 6863,18.356420,-18.860000,5.750000,Sgr,,
    HR 6864,18.366720,-28.430000,6.160000,Sgr,,
    HR 6870,18.381420,-36.669400,5.340000,Sgr,,
    HR 6874,18.391360,-36.238300,5.550000,Sgr,,
    HR 6879,18.402860,-34.384700,1.850000,Sgr,20Eps Sgr,
    HR 6888,18.417087,-30.756700,5.600000,Sgr,18 Sgr,
    HR 6889,18.422693,-35.991700,6.150000,Sgr,,
    HR 6893,18.431833,-33.945300,6.300000,Sgr,,
    HR 6896,18.422500,-20.541700,4.810000,Sgr,21 Sgr,
    HR 6907,18.463747,-29.816400,5.920000,Sgr,,
    HR 6909,18.462167,-26.634700,6.310000,Sgr,,
    HR 6913,18.466167,-25.421700,2.810000,Sgr,22Lam Sgr,
    HR 6914,18.468387,-26.757200,6.270000,Sgr,,
    HR 6919,18.465693,-17.800000,6.200000,Sgr,,
    HR 6926,18.482613,-26.581700,6.500000,Sgr,,
    HR 6929,18.489447,-25.256400,6.590000,Sgr,,
    HR 6933,18.503307,-18.728900,5.660000,Sgr,,
    HR 6936,18.518000,-32.989200,5.340000,Sgr,,
    HR 6944,18.523973,-18.402800,5.140000,Sgr,,
    HR 6947,18.531473,-19.125000,6.680000,Sgr,,
    HR 6960,18.566053,-33.016700,5.280000,Sgr,,
    HR 6961,18.564860,-24.032500,5.490000,Sgr,24 Sgr,
    HR 6965,18.575780,-24.222500,6.510000,Sgr,25 Sgr,
    HR 6969,18.589247,-20.840800,6.480000,Sgr,,
    HR 6972,18.599913,-29.699200,6.370000,Sgr,,
    HR 6988,18.631780,-21.397800,5.940000,Sgr,,
    HR 6990,18.641860,-23.505000,5.810000,Sgr,,
    HR 6998,18.648167,-21.051900,5.860000,Sgr,,
    HR 7011,18.697667,-23.833300,6.230000,Sgr,26 Sgr,
    HR 7023,18.715333,-19.283900,6.350000,Sgr,,
    HR 7026,18.735473,-36.718600,6.320000,Sgr,,
    HR 7029,18.738720,-35.641900,4.870000,Sgr,,
    HR 7035,18.747113,-25.011100,5.830000,Sgr,,
    HR 7038,18.755193,-21.001400,6.360000,Sgr,,
    HR 7039,18.760947,-26.990800,3.170000,Sgr,27Phi Sgr,
    HR 7045,18.767000,-19.606400,6.420000,Sgr,,
    HR 7046,18.772387,-22.392200,5.370000,Sgr,28 Sgr,
    HR 7070,18.821447,-34.748600,6.620000,Sgr,,
    HR 7072,18.812587,-18.601400,6.470000,Sgr,,
    HR 7077,18.826527,-19.142200,6.750000,Sgr,,
    HR 7078,18.827807,-20.324700,5.240000,Sgr,29 Sgr,
    HR 7088,18.847360,-22.162200,6.610000,Sgr,30 Sgr,
    HR 7103,18.874580,-26.650300,6.290000,Sgr,,
    HR 7104,18.876947,-29.379400,6.130000,Sgr,,
    HR 7105,18.878247,-30.734200,6.630000,Sgr,,
    HR 7114,18.900027,-21.359700,5.690000,Sgr,33 Sgr,
    HR 7116,18.902833,-22.745000,4.830000,Sgr,32Nu 1Sgr,
    HR 7120,18.918640,-22.671400,4.990000,Sgr,35Nu 2Sgr,
    HR 7121,18.921087,-26.296700,2.020000,Sgr,34Sig Sgr,
    HR 7126,18.925280,-16.376700,5.790000,Sgr,,
    HR 7128,18.933500,-23.173600,5.930000,Sgr,,
    HR 7145,18.955693,-20.656400,5.080000,Sgr,36Xi 1Sgr,
    HR 7150,18.962167,-21.106700,3.510000,Sgr,37Xi 2Sgr,
    HR 7151,18.972580,-31.036100,6.120000,Sgr,,
    HR 7155,18.972360,-24.876700,6.620000,Sgr,,
    HR 7159,18.973500,-22.529400,6.140000,Sgr,,
    HR 7164,18.990780,-18.566900,6.370000,Sgr,,
    HR 7166,18.989947,-12.840600,5.530000,Sgr,,
    HR 7168,19.006887,-24.942200,6.360000,Sgr,,
    HR 7182,19.027167,-22.695600,6.240000,Sgr,,
    HR 7186,19.025973,-15.282500,6.320000,Sgr,,
    HR 7194,19.043527,-29.880300,2.600000,Sgr,38Zet Sgr,
    HR 7195,19.041027,-24.846900,5.650000,Sgr,,
    HR 7203,19.051053,-19.245300,6.050000,Sgr,,
    HR 7205,19.051947,-19.103300,6.370000,Sgr,,
    HR 7211,19.073640,-31.046900,5.500000,Sgr,,
    HR 7217,19.078053,-21.741700,3.770000,Sgr,39Omi Sgr,
    HR 7230,19.094780,-15.660300,5.970000,Sgr,,
    HR 7234,19.115667,-27.670600,3.320000,Sgr,40Tau Sgr,
    HR 7239,19.114527,-16.228900,6.030000,Sgr,,
    HR 7240,19.125253,-28.636900,6.040000,Sgr,,
    HR 7241,19.119027,-18.737800,6.290000,Sgr,,
    HR 7246,19.137387,-24.656900,6.300000,Sgr,,
    HR 7249,19.137973,-19.290000,5.540000,Sgr,,
    HR 7256,19.160113,-36.164700,6.560000,Sgr,,
    HR 7264,19.162720,-21.023600,2.890000,Sgr,41Pi Sgr,
    HR 7265,19.163360,-19.803600,6.130000,Sgr,,
    HR 7270,19.188580,-29.502200,6.300000,Sgr,,
    HR 7276,19.207780,-21.658100,6.410000,Sgr,,
    HR 7277,19.220473,-25.906700,5.800000,Sgr,,
    HR 7282,19.220973,-12.282500,5.510000,Sgr,,
    HR 7291,19.259220,-24.179200,6.250000,Sgr,,
    HR 7292,19.259000,-25.256700,4.850000,Sgr,42Psi Sgr,
    HR 7296,19.275780,-33.521700,6.250000,Sgr,,
    HR 7304,19.293920,-18.953100,4.960000,Sgr,43 Sgr,
    HR 7316,19.327780,-35.421400,5.590000,Sgr,,
    HR 7317,19.316693,-15.536400,6.060000,Sgr,,
    HR 7323,19.340613,-31.817800,6.580000,Sgr,,
    HR 7327,19.343920,-22.402500,5.580000,Sgr,,
    HR 7330,19.358307,-34.983900,6.480000,Sgr,,
    HR 7334,19.369333,-42.016100,6.340000,Sgr,,
    HR 7337,19.377307,-44.458900,4.010000,Sgr,Bet1Sgr,
    HR 7339,19.360307,-19.234200,6.260000,Sgr,,
    HR 7340,19.361220,-17.847200,3.930000,Sgr,44Rho1Sgr,
    HR 7342,19.362113,-15.955000,4.610000,Sgr,46Ups Sgr,
    HR 7343,19.387000,-44.799700,4.290000,Sgr,Bet2Sgr,
    HR 7344,19.364140,-18.308300,5.870000,Sgr,45Rho2Sgr,
    HR 7348,19.398113,-40.616100,3.970000,Sgr,Alp Sgr,
    HR 7350,19.405947,-43.723100,6.170000,Sgr,,
    HR 7355,19.408360,-27.865600,6.040000,Sgr,,
    HR 7360,19.417807,-29.309200,5.930000,Sgr,,
    HR 7362,19.421253,-24.508600,5.030000,Sgr,47Chi1Sgr,
    HR 7363,19.424913,-23.962200,5.430000,Sgr,49Chi3Sgr,
    HR 7367,19.422667,-13.896900,5.690000,Sgr,,
    HR 7375,19.438667,-21.776700,5.590000,Sgr,50 Sgr,
    HR 7378,19.436420,-15.053100,5.720000,Sgr,,
    HR 7379,19.440167,-14.551100,6.700000,Sgr,,
    HR 7380,19.449027,-29.743300,5.670000,Sgr,,
    HR 7392,19.489973,-43.445800,5.710000,Sgr,,
    HR 7398,19.497833,-26.985600,5.520000,Sgr,,
    HR 7399,19.504080,-32.092200,6.600000,Sgr,,
    HR 7410,19.515000,-21.312200,6.130000,Sgr,,
    HR 7422,19.569027,-40.034700,5.890000,Sgr,,
    HR 7431,19.600473,-24.719200,5.650000,Sgr,51 Sgr,
    HR 7433,19.592667,-12.252800,6.270000,Sgr,,
    HR 7439,19.607253,-18.852800,6.110000,Sgr,,
    HR 7440,19.611780,-24.883600,4.600000,Sgr,52 Sgr,
    HR 7443,19.617587,-18.231100,5.640000,Sgr,,
    HR 7454,19.626220,-14.301700,5.470000,Sgr,,
    HR 7464,19.665473,-39.433300,6.610000,Sgr,,
    HR 7470,19.663720,-23.427800,6.340000,Sgr,53 Sgr,
    HR 7473,19.668640,-23.428600,5.970000,Sgr,,
    HR 7476,19.678720,-16.293300,6.200000,Sgr,54 Sgr,
    HR 7489,19.708640,-16.123900,5.060000,Sgr,55 Sgr,
    HR 7491,19.727113,-37.538900,6.160000,Sgr,,
    HR 7496,19.725973,-15.470000,5.490000,Sgr,,
    HR 7507,19.767000,-31.908600,5.520000,Sgr,,
    HR 7515,19.772693,-19.761100,4.860000,Sgr,56 Sgr,
    HR 7532,19.800833,-13.703300,6.110000,Sgr,,
    HR 7538,19.819887,-28.788900,6.050000,Sgr,,
    HR 7552,19.864053,-39.874400,5.330000,Sgr,,
    HR 7561,19.870000,-19.045000,5.920000,Sgr,57 Sgr,
    HR 7571,19.885113,-14.603100,6.480000,Sgr,,
    HR 7578,19.904920,-23.941100,6.180000,Sgr,,
    HR 7581,19.921027,-41.868300,4.130000,Sgr,Iot Sgr,
    HR 7585,19.918080,-33.046400,6.460000,Sgr,,
    HR 7597,19.930667,-26.299400,4.700000,Sgr,58Ome Sgr,
    HR 7604,19.949113,-27.170000,4.520000,Sgr,59 Sgr,
    HR 7605,19.961473,-38.058300,6.550000,Sgr,,
    HR 7614,19.965833,-15.491400,5.020000,Sgr,61 Sgr,
    HR 7617,19.982333,-30.538100,6.280000,Sgr,,
    HR 7618,19.982553,-26.195600,4.830000,Sgr,60 Sgr,
    HR 7623,19.995613,-35.276400,4.370000,Sgr,The1Sgr,
    HR 7624,19.997580,-34.697800,5.300000,Sgr,The2Sgr,
    HR 7627,20.007360,-43.043300,6.140000,Sgr,,
    HR 7629,20.004420,-37.702200,5.950000,Sgr,,
    HR 7630,20.013420,-45.113100,5.810000,Sgr,,
    HR 7631,20.005640,-33.703900,5.660000,Sgr,,
    HR 7639,20.024000,-40.814200,6.290000,Sgr,,
    HR 7643,20.023307,-22.737200,6.010000,Sgr,,
    HR 7649,20.032947,-13.636900,5.710000,Sgr,63 Sgr,
    HR 7650,20.044307,-27.709700,4.580000,Sgr,62 Sgr,
    HR 7652,20.059307,-37.940800,4.770000,Sgr,,
    HR 7658,20.062307,-22.595600,6.450000,Sgr,,
    HR 7659,20.072113,-32.056400,4.990000,Sgr,,
    HR 7668,20.092253,-33.000000,6.530000,Sgr,,
    HR 7675,20.090667,-12.665300,6.550000,Sgr,65 Sgr,
    HR 7703,20.186640,-36.101100,5.320000,Sgr,,
    HR 7706,20.206640,-42.780600,6.220000,Sgr,,
    HR 7725,20.264053,-30.005300,6.300000,Sgr,,
    HR 7728,20.273253,-36.454400,6.390000,Sgr,,
    HR 7729,20.274027,-35.197800,6.530000,Sgr,,
    HR 7764,20.341140,-29.197200,6.300000,Sgr,,
    HR 7765,20.347747,-35.673600,6.460000,Sgr,,
    HR 7779,20.374307,-42.049700,5.590000,Sgr,Kap1Sgr,
    HR 7787,20.398113,-42.422800,5.640000,Sgr,Kap2Sgr,
    HR 7799,20.429973,-40.796400,6.090000,Sgr,,
    HR 7801,20.424113,-28.663300,5.850000,Sgr,,
    HR 7808,20.448053,-37.403100,6.250000,Sgr,,
    HR 1023,3.394193,4.881900,6.380000,Tau,,
    HR 1028,3.402807,12.629400,6.040000,Tau,,
    HR 1030,3.413553,9.028900,3.600000,Tau,1Omi Tau,
    HR 1036,3.450887,18.756400,6.570000,Tau,,
    HR 1038,3.452833,9.732800,3.740000,Tau,2Xi Tau,
    HR 1039,3.455193,12.735000,6.280000,Tau,,
    HR 1061,3.506807,11.336400,5.140000,Tau,4 Tau,
    HR 1065,3.522447,27.571900,5.960000,Tau,,
    HR 1066,3.514553,12.936700,4.110000,Tau,5 Tau,
    HR 1067,3.512613,6.188600,5.940000,Tau,,
    HR 1079,3.543333,9.373600,5.770000,Tau,6 Tau,
    HR 1085,3.568973,17.832800,6.170000,Tau,,
    HR 1086,3.574053,24.464400,5.920000,Tau,7 Tau,
    HR 1089,3.580333,6.417800,6.490000,Tau,,
    HR 1099,3.613140,0.587800,5.710000,Tau,,
    HR 1101,3.614553,0.401700,4.280000,Tau,10 Tau,
    HR 1102,3.629947,15.430800,6.390000,Tau,,
    HR 1103,3.650027,20.915800,6.500000,Tau,,
    HR 1110,3.657140,16.536700,6.160000,Tau,,
    HR 1115,3.664193,3.056900,5.570000,Tau,12 Tau,
    HR 1118,3.679527,25.329400,6.110000,Tau,11 Tau,
    HR 1119,3.666527,-1.120600,6.120000,Tau,,
    HR 1126,3.705253,19.700300,5.690000,Tau,13 Tau,
    HR 1132,3.729780,19.665000,6.140000,Tau,14 Tau,
    HR 1137,3.741140,20.928600,6.100000,Tau,,
    HR 1140,3.746720,24.289400,5.460000,Tau,16 Tau,
    HR 1142,3.747920,24.113300,3.700000,Tau,17 Tau,
    HR 1144,3.752693,24.839200,5.640000,Tau,18 Tau,
    HR 1145,3.753473,24.467200,4.300000,Tau,19 Tau,
    HR 1149,3.763780,24.367800,3.870000,Tau,20 Tau,
    HR 1151,3.765113,24.554700,5.760000,Tau,21 Tau,
    HR 1152,3.767473,24.528100,6.430000,Tau,22 Tau,
    HR 1153,3.761220,6.050000,5.350000,Tau,29 Tau,
